IOC, Valid From, Valid Until, Link
usm-pontic.com,2024-06-10T00:00:00Z,2024-09-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--60d65b63-ab62-464f-a52c-bbebf2f2c6ab
utd-corts.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--937dd1e4-f714-4c90-ad0a-8ab44575d748
utd-forts.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--90b18647-cca8-4f42-a486-5f71a5c2e956
utd-gochisu.com,2024-06-03T00:00:00Z,2024-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5e40a36a-a443-4d68-b2b2-b016bbc190a5
utd-horipsy.com,2024-05-21T00:00:00Z,2024-09-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e08f75f6-835c-427a-b84f-801938908d0b
utm-adrooz.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2b42c8d0-5841-4158-9fc8-32952f5bba08
utm-adschuk.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--356d858e-8ccd-4c8a-875d-45d3a705c228
utm-adsgoogle.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5418df49-67d8-4155-9619-72a118828d1a
utm-adsname.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b8f314b0-fa63-4aa6-b281-e237ff05e554
utm-advrez.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1cf63772-84a6-46e9-8c1e-4b31ab8dd012
utm-drmka.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0b9be4ef-7d22-4c5a-83d3-7b74e5ab2664
utm-fukap.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e3e62dc8-e398-4577-af39-0b821626600f
utm-msh.com,2024-04-01T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d9ae19d9-0091-4fe1-be3b-392028e32a39
https://app.getmess.io/,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--66f88c88-c6bd-4e45-a992-c0a09f2c5253
https://app.getmess.io/download/dwnl.php,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--41b0a8ba-7601-46fd-a478-f5d6fb07507e
https://brow-ser-update.top/GoogleChrome-x86.msix,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--748d4bce-e2f4-4991-b518-708f8fbfaf79
https://brow-ser-update.top/download/dwnl.php,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6f5be0a8-692e-4016-a353-0249dc2334fb
https://getmess.download/Getmess.msix,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--40a3e316-f732-402b-80f6-d8cdc14b6538
https://photoshop-adobe.shop/download/dwnl.php,2024-05-01T00:00:00Z,2024-10-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--96b4e67d-fdf1-42f5-b08b-367abdf2da70
