IOC, Valid From, Valid Until, Link
tumbl.design-x.xyz,2025-02-26T00:00:00Z,2025-08-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fb51f07d-1b1e-4a35-818e-fb09f602b539
ert67-o9.pages.dev,2025-02-26T00:00:00Z,2025-08-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--05218b2b-934e-4048-8059-c6b08ec12e97
nbhg-v.iuksdfb-f.shop,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b818d06e-51fb-4294-b192-7c96da62b5e5
travel.image-gene-saver.it.com,2025-02-16T00:00:00Z,2025-08-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4ea79785-9097-4b18-8e73-b1c6f0ea0d24
recaptcha-verify-1t.pages.dev,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--84c56f4a-cdc8-4ac8-8aa3-7fd993a943af
ads.green-pickle-jo.shop,2025-02-16T00:00:00Z,2025-08-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--55e1ebd6-17dc-45fe-82de-07285a3e5d24
macos-browser-update-9n.pages.dev,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--05a2a9c8-f136-43f2-a41e-197be8b44ded
macos-browser-update-5i.pages.dev,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0928d402-ce35-44e7-83b2-963ac3d24492
recaptcha-verify-me-1c.pages.dev,2025-02-10T00:00:00Z,2025-08-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5e62fbcb-d249-447e-81c2-670df0ae0645
niopg.pages.dev,2025-02-19T00:00:00Z,2025-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a14322d4-f0c0-467a-93a6-bad9452493ae
disable-data-ai-agent.pages.dev,2025-02-02T00:00:00Z,2025-08-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6b924c07-47ed-4318-9cc8-4991b79c9a94
tour-agency-media.pages.dev,2025-02-16T00:00:00Z,2025-08-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae9e910b-1521-4afa-8f18-3c79d6262520
80.64.30.238,2025-02-03T00:00:00Z,2025-03-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--41bf4c80-39d5-452a-9322-a3e025f4acfe
83.217.208.130,2025-02-06T00:00:00Z,2025-03-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ba4ddac5-2237-4fa3-ba7b-62696948bc80
